feature,shap_importance,iteration,stance,model
avg_word_length,0.42601017366790345,11,NONE,Logistic Regression
verb_ratio,0.3666701209084135,11,NONE,Logistic Regression
type_token_ratio,0.314821619428215,11,NONE,Logistic Regression
stopword_ratio,0.28201063997883213,11,NONE,Logistic Regression
hapax_legomena,0.26991025925043466,11,NONE,Logistic Regression
sentence_count,0.18437314369241972,11,NONE,Logistic Regression
sentiment_polarity,0.1831510810361325,11,NONE,Logistic Regression
adj_ratio,0.17982375237797016,11,NONE,Logistic Regression
std_word_length,0.15307114179964545,11,NONE,Logistic Regression
certainty_adjectives_count,0.1422823499733797,11,NONE,Logistic Regression
hedge_D_count,0.13663517682929707,11,NONE,Logistic Regression
sentiment_subjectivity,0.12306603723205396,11,NONE,Logistic Regression
noun_ratio,0.1153237808174248,11,NONE,Logistic Regression
subordinate_clause_ratio,0.11010675579123275,11,NONE,Logistic Regression
disgust,0.0970198289009188,11,NONE,Logistic Regression
punctuation_density,0.09608885489273561,11,NONE,Logistic Regression
sentence_length_variation,0.08717051000504114,11,NONE,Logistic Regression
anger,0.08681589928816917,11,NONE,Logistic Regression
hedge_N_count,0.08331818602474754,11,NONE,Logistic Regression
readability_score,0.08325668869125112,11,NONE,Logistic Regression
N_ratio,0.08081355272543005,11,NONE,Logistic Regression
I_ratio,0.080121447082653,11,NONE,Logistic Regression
fear,0.07756191274911459,11,NONE,Logistic Regression
word_count,0.07374449686959043,11,NONE,Logistic Regression
E_ratio,0.07298894448102909,11,NONE,Logistic Regression
pronoun_ratio,0.07293806211748866,11,NONE,Logistic Regression
doubt_verbs_count,0.06905653662881289,11,NONE,Logistic Regression
D_ratio,0.06174561101070712,11,NONE,Logistic Regression
function_word_ratio,0.05815108252977729,11,NONE,Logistic Regression
sadness,0.0562468694965456,11,NONE,Logistic Regression
surprise,0.04888381051806206,11,NONE,Logistic Regression
joy,0.04852331955119821,11,NONE,Logistic Regression
C_ratio,0.04536389389655382,11,NONE,Logistic Regression
hedge_I_count,0.042577535535345885,11,NONE,Logistic Regression
hedges_score,0.04053689437339849,11,NONE,Logistic Regression
doubt_adverbs_count,0.02927583041479933,11,NONE,Logistic Regression
hedge_C_count,0.02232830326231909,11,NONE,Logistic Regression
punctuation_usage,0.018593037150154586,11,NONE,Logistic Regression
adv_ratio,0.014604070500105265,11,NONE,Logistic Regression
certainty_adverbs_count,0.00991509090583928,11,NONE,Logistic Regression
certainty_verbs_count,0.0050808937417534394,11,NONE,Logistic Regression
hedge_E_count,0.0031382795477139873,11,NONE,Logistic Regression
doubt_adjectives_count,0.0014438732336656726,11,NONE,Logistic Regression
avg_dependency_depth,0.0,11,NONE,Logistic Regression
