feature,shap_importance,iteration,stance,model
noun_ratio,0.6774331197851505,13,FAVOR,Logistic Regression
word_count,0.5023156295712913,13,FAVOR,Logistic Regression
verb_ratio,0.44140566012419213,13,FAVOR,Logistic Regression
function_word_ratio,0.39762436487414543,13,FAVOR,Logistic Regression
sentiment_polarity,0.36454491231659775,13,FAVOR,Logistic Regression
hedge_C_count,0.35794463923580266,13,FAVOR,Logistic Regression
doubt_adverbs_count,0.34675920473946603,13,FAVOR,Logistic Regression
hedge_N_count,0.33855655695891324,13,FAVOR,Logistic Regression
N_ratio,0.3263700293012707,13,FAVOR,Logistic Regression
subordinate_clause_ratio,0.2482543809353883,13,FAVOR,Logistic Regression
type_token_ratio,0.23957746345090178,13,FAVOR,Logistic Regression
stopword_ratio,0.2061682062124348,13,FAVOR,Logistic Regression
fear,0.19338998296200618,13,FAVOR,Logistic Regression
hedge_D_count,0.19192966986576845,13,FAVOR,Logistic Regression
doubt_adjectives_count,0.18165810213191286,13,FAVOR,Logistic Regression
joy,0.17663674516129435,13,FAVOR,Logistic Regression
anger,0.17436955112568264,13,FAVOR,Logistic Regression
sentence_count,0.17392103042195298,13,FAVOR,Logistic Regression
adj_ratio,0.15891290965976868,13,FAVOR,Logistic Regression
punctuation_usage,0.14326005832813204,13,FAVOR,Logistic Regression
hedges_score,0.14108213785280038,13,FAVOR,Logistic Regression
E_ratio,0.12130975865745829,13,FAVOR,Logistic Regression
punctuation_density,0.10896226802450025,13,FAVOR,Logistic Regression
certainty_adjectives_count,0.1086292816493282,13,FAVOR,Logistic Regression
sadness,0.10122808382983545,13,FAVOR,Logistic Regression
disgust,0.09461205260705002,13,FAVOR,Logistic Regression
D_ratio,0.09227003818138864,13,FAVOR,Logistic Regression
certainty_adverbs_count,0.08279636477914144,13,FAVOR,Logistic Regression
sentence_length_variation,0.06631693039799548,13,FAVOR,Logistic Regression
hapax_legomena,0.06618755142830456,13,FAVOR,Logistic Regression
doubt_verbs_count,0.0616501369123939,13,FAVOR,Logistic Regression
certainty_verbs_count,0.05454253846002831,13,FAVOR,Logistic Regression
std_word_length,0.04914497336095156,13,FAVOR,Logistic Regression
readability_score,0.046649874970238175,13,FAVOR,Logistic Regression
hedge_E_count,0.04433843918913641,13,FAVOR,Logistic Regression
sentiment_subjectivity,0.03399589006109758,13,FAVOR,Logistic Regression
adv_ratio,0.03215412877729565,13,FAVOR,Logistic Regression
avg_word_length,0.019940901456538276,13,FAVOR,Logistic Regression
pronoun_ratio,0.008932824623989756,13,FAVOR,Logistic Regression
surprise,0.005082261797194757,13,FAVOR,Logistic Regression
C_ratio,0.004972395005067225,13,FAVOR,Logistic Regression
I_ratio,1.2880726794117131e-17,13,FAVOR,Logistic Regression
hedge_I_count,8.280467224789578e-18,13,FAVOR,Logistic Regression
avg_dependency_depth,0.0,13,FAVOR,Logistic Regression
