feature,shap_importance,iteration,stance,model
fear,0.82561857,1,NONE,XGBoost
function_word_ratio,0.6824423,1,NONE,XGBoost
anger,0.59305125,1,NONE,XGBoost
disgust,0.55517966,1,NONE,XGBoost
avg_word_length,0.45509905,1,NONE,XGBoost
noun_ratio,0.43043008,1,NONE,XGBoost
surprise,0.42468846,1,NONE,XGBoost
adj_ratio,0.36265633,1,NONE,XGBoost
stopword_ratio,0.3578215,1,NONE,XGBoost
joy,0.35752484,1,NONE,XGBoost
std_word_length,0.32940686,1,NONE,XGBoost
readability_score,0.3255316,1,NONE,XGBoost
sentiment_subjectivity,0.28737807,1,NONE,XGBoost
type_token_ratio,0.28497604,1,NONE,XGBoost
sadness,0.28136185,1,NONE,XGBoost
punctuation_usage,0.25663844,1,NONE,XGBoost
hapax_legomena,0.20189205,1,NONE,XGBoost
subordinate_clause_ratio,0.19704881,1,NONE,XGBoost
verb_ratio,0.19540423,1,NONE,XGBoost
punctuation_density,0.19101694,1,NONE,XGBoost
pronoun_ratio,0.16352436,1,NONE,XGBoost
word_count,0.15310685,1,NONE,XGBoost
sentence_length_variation,0.14043213,1,NONE,XGBoost
doubt_adverbs_count,0.123490736,1,NONE,XGBoost
hedge_C_count,0.11997764,1,NONE,XGBoost
sentiment_polarity,0.11516122,1,NONE,XGBoost
certainty_adjectives_count,0.112665184,1,NONE,XGBoost
sentence_count,0.0839105,1,NONE,XGBoost
hedges_score,0.061977316,1,NONE,XGBoost
doubt_adjectives_count,0.054473422,1,NONE,XGBoost
certainty_verbs_count,0.053016,1,NONE,XGBoost
C_ratio,0.041562703,1,NONE,XGBoost
adv_ratio,0.035207175,1,NONE,XGBoost
E_ratio,0.009358935,1,NONE,XGBoost
N_ratio,0.007994371,1,NONE,XGBoost
doubt_verbs_count,0.005468541,1,NONE,XGBoost
certainty_adverbs_count,0.004341716,1,NONE,XGBoost
avg_dependency_depth,0.0,1,NONE,XGBoost
hedge_D_count,0.0,1,NONE,XGBoost
hedge_E_count,0.0,1,NONE,XGBoost
hedge_N_count,0.0,1,NONE,XGBoost
hedge_I_count,0.0,1,NONE,XGBoost
D_ratio,0.0,1,NONE,XGBoost
I_ratio,0.0,1,NONE,XGBoost
