feature,shap_importance,iteration,stance,model
punctuation_density,1.0719107005267938,11,AGAINST,Logistic Regression
noun_ratio,1.0073932849043625,11,AGAINST,Logistic Regression
fear,0.9594051038654413,11,AGAINST,Logistic Regression
anger,0.767171977427476,11,AGAINST,Logistic Regression
function_word_ratio,0.5638672699026006,11,AGAINST,Logistic Regression
adj_ratio,0.5291038466283673,11,AGAINST,Logistic Regression
certainty_verbs_count,0.5215600428571137,11,AGAINST,Logistic Regression
punctuation_usage,0.4292381845454774,11,AGAINST,Logistic Regression
hapax_legomena,0.4142943629635203,11,AGAINST,Logistic Regression
hedge_E_count,0.3670012984040923,11,AGAINST,Logistic Regression
verb_ratio,0.3611659465829769,11,AGAINST,Logistic Regression
sentiment_subjectivity,0.3416177567173281,11,AGAINST,Logistic Regression
joy,0.3364552104767732,11,AGAINST,Logistic Regression
readability_score,0.31762831986464635,11,AGAINST,Logistic Regression
certainty_adverbs_count,0.29403018518874957,11,AGAINST,Logistic Regression
certainty_adjectives_count,0.28337204736825344,11,AGAINST,Logistic Regression
D_ratio,0.2771930165117836,11,AGAINST,Logistic Regression
stopword_ratio,0.2565135535474423,11,AGAINST,Logistic Regression
sentence_length_variation,0.2540242657082046,11,AGAINST,Logistic Regression
avg_word_length,0.24408311142542716,11,AGAINST,Logistic Regression
hedge_C_count,0.24077561015639695,11,AGAINST,Logistic Regression
sentence_count,0.23406200061455068,11,AGAINST,Logistic Regression
pronoun_ratio,0.22685912903247898,11,AGAINST,Logistic Regression
hedge_D_count,0.2058238224163339,11,AGAINST,Logistic Regression
doubt_adverbs_count,0.1908659699748927,11,AGAINST,Logistic Regression
E_ratio,0.1903187097156484,11,AGAINST,Logistic Regression
C_ratio,0.18372567876815415,11,AGAINST,Logistic Regression
disgust,0.1814393946680562,11,AGAINST,Logistic Regression
std_word_length,0.18082014879048353,11,AGAINST,Logistic Regression
N_ratio,0.16298923869413268,11,AGAINST,Logistic Regression
hedge_I_count,0.15876836986491077,11,AGAINST,Logistic Regression
sadness,0.12216119595239902,11,AGAINST,Logistic Regression
word_count,0.11215350393538202,11,AGAINST,Logistic Regression
hedges_score,0.10911304733670424,11,AGAINST,Logistic Regression
sentiment_polarity,0.08349598563910927,11,AGAINST,Logistic Regression
adv_ratio,0.0811231589093222,11,AGAINST,Logistic Regression
type_token_ratio,0.067395138033153,11,AGAINST,Logistic Regression
surprise,0.05569563526989997,11,AGAINST,Logistic Regression
hedge_N_count,0.05413556152149151,11,AGAINST,Logistic Regression
I_ratio,0.04021877879309481,11,AGAINST,Logistic Regression
subordinate_clause_ratio,0.031417458086799965,11,AGAINST,Logistic Regression
doubt_verbs_count,0.025957774091715083,11,AGAINST,Logistic Regression
doubt_adjectives_count,0.0017219321465464263,11,AGAINST,Logistic Regression
avg_dependency_depth,0.0,11,AGAINST,Logistic Regression
