feature,mi_score
stopword_ratio,0.11236646791074856
noun_ratio,0.10943299089540881
std_word_length,0.1056954528830556
function_word_ratio,0.100004219885232
sadness,0.09036648088198507
avg_word_length,0.08170821907699355
doubt_verbs_count,0.07222011712731646
sentiment_subjectivity,0.07028208338269493
verb_ratio,0.06425058289996244
hedge_C_count,0.06199527057798182
type_token_ratio,0.061250189400168464
sentence_length_variation,0.058445271352304484
pronoun_ratio,0.055559321475480816
adj_ratio,0.05134353114517132
sentence_count,0.04850356144009904
subordinate_clause_ratio,0.04220981521618827
word_count,0.039872896700400506
adv_ratio,0.03865533737605564
readability_score,0.03833264178719564
anger,0.03570410906445631
surprise,0.0326512401256045
joy,0.031546918237389976
hedge_D_count,0.027417456518870953
hapax_legomena,0.025090450421203725
D_ratio,0.024510462744124606
punctuation_density,0.0234439690667132
hedge_I_count,0.020715631059449402
punctuation_usage,0.019127554272357017
hedges_score,0.015147257136068237
sentiment_polarity,0.0127597463938387
hedge_N_count,0.011295841981784793
avg_dependency_depth,0.011193663162116563
disgust,0.010474468017196648
certainty_adverbs_count,0.008769366202391993
doubt_adjectives_count,0.004031292006689169
fear,0.002909833173437404
C_ratio,0.002360864236038873
I_ratio,0.00100667148205269
doubt_adverbs_count,0.0
certainty_verbs_count,0.0
certainty_adjectives_count,0.0
hedge_E_count,0.0
E_ratio,0.0
N_ratio,0.0
