feature,shap_importance,iteration,stance,model
punctuation_density,1.2021320828682167,12,AGAINST,Logistic Regression
fear,1.0805421929859096,12,AGAINST,Logistic Regression
anger,0.7696471853206996,12,AGAINST,Logistic Regression
function_word_ratio,0.6386569166336336,12,AGAINST,Logistic Regression
hapax_legomena,0.4187695296330562,12,AGAINST,Logistic Regression
sentence_length_variation,0.4132036959306697,12,AGAINST,Logistic Regression
punctuation_usage,0.36646219244977996,12,AGAINST,Logistic Regression
adv_ratio,0.35200060936824273,12,AGAINST,Logistic Regression
readability_score,0.3434762080991012,12,AGAINST,Logistic Regression
avg_word_length,0.3123446245270095,12,AGAINST,Logistic Regression
sentence_count,0.30992821182296126,12,AGAINST,Logistic Regression
C_ratio,0.30105244337716625,12,AGAINST,Logistic Regression
sadness,0.2728600871780767,12,AGAINST,Logistic Regression
hedge_E_count,0.2160943200991236,12,AGAINST,Logistic Regression
sentiment_subjectivity,0.21439706662277258,12,AGAINST,Logistic Regression
hedge_C_count,0.21307058821084576,12,AGAINST,Logistic Regression
hedge_D_count,0.1988076976721289,12,AGAINST,Logistic Regression
joy,0.1964291032222021,12,AGAINST,Logistic Regression
certainty_adverbs_count,0.19237741361812238,12,AGAINST,Logistic Regression
hedges_score,0.18229436588402786,12,AGAINST,Logistic Regression
std_word_length,0.17209940780228936,12,AGAINST,Logistic Regression
E_ratio,0.16640318141282023,12,AGAINST,Logistic Regression
noun_ratio,0.1616753446253237,12,AGAINST,Logistic Regression
surprise,0.15725233820962248,12,AGAINST,Logistic Regression
hedge_N_count,0.1541900849384823,12,AGAINST,Logistic Regression
stopword_ratio,0.14989061900121567,12,AGAINST,Logistic Regression
disgust,0.1488692013837677,12,AGAINST,Logistic Regression
doubt_verbs_count,0.10758761430831333,12,AGAINST,Logistic Regression
D_ratio,0.10658379152397383,12,AGAINST,Logistic Regression
word_count,0.10616487092233229,12,AGAINST,Logistic Regression
pronoun_ratio,0.09620628099106177,12,AGAINST,Logistic Regression
doubt_adverbs_count,0.07395987570856123,12,AGAINST,Logistic Regression
hedge_I_count,0.07210143547537136,12,AGAINST,Logistic Regression
sentiment_polarity,0.06451500523615813,12,AGAINST,Logistic Regression
certainty_verbs_count,0.0546262870646458,12,AGAINST,Logistic Regression
verb_ratio,0.05437210518890932,12,AGAINST,Logistic Regression
certainty_adjectives_count,0.03574391498988646,12,AGAINST,Logistic Regression
adj_ratio,0.03188020723221082,12,AGAINST,Logistic Regression
subordinate_clause_ratio,0.02755464712854651,12,AGAINST,Logistic Regression
doubt_adjectives_count,0.027476274693978963,12,AGAINST,Logistic Regression
type_token_ratio,0.027276843118982805,12,AGAINST,Logistic Regression
I_ratio,0.017828812905245475,12,AGAINST,Logistic Regression
N_ratio,0.014786959868949366,12,AGAINST,Logistic Regression
avg_dependency_depth,0.0,12,AGAINST,Logistic Regression
