feature,p_value,significance,correct_mean,incorrect_mean,correct_mean_std,incorrect_mean_std,XGBoost_coef
hedges_score,0.31173472422356163,,0.1184,0.1444,0.1184 ± 0.3128,0.1444 ± 0.3387,0.07995570451021194
sentence_count,0.11781418079905874,,1.4644,1.582,1.4644 ± 0.7484,1.582 ± 1.1237,0.06178804859519005
C_ratio,0.5021422989066425,,0.9925,0.9913,0.9925 ± 0.0222,0.9913 ± 0.0234,0.05389067903161049
verb_ratio*,9.911422245339431e-09,*,0.0818,0.1131,0.0818 ± 0.063,0.1131 ± 0.0735,0.05266209691762924
sentiment_polarity*,0.00047136127051223105,*,0.0916,0.0299,0.0916 ± 0.2466,0.0299 ± 0.1967,0.04708016663789749
adv_ratio,0.2976039438595888,,0.0175,0.0202,0.0175 ± 0.0327,0.0202 ± 0.0332,0.04681234434247017
word_count,0.4160880003858669,,22.0341,22.6161,22.0341 ± 5.8114,22.6161 ± 11.4662,0.04511868953704834
fear*,0.04283427901000665,*,0.2934,0.3527,0.2934 ± 0.3627,0.3527 ± 0.3803,0.03763210028409958
surprise*,0.013797698762755753,*,0.1522,0.1193,0.1522 ± 0.1803,0.1193 ± 0.1575,0.03657110780477524
pronoun_ratio,0.20431758408619113,,0.0166,0.0201,0.0166 ± 0.0337,0.0201 ± 0.0371,0.03493398427963257
stopword_ratio,0.672181261699489,,0.1899,0.1937,0.1899 ± 0.1086,0.1937 ± 0.119,0.03214642032980919
disgust,0.19519481720588933,,0.0036,0.0076,0.0036 ± 0.0135,0.0076 ± 0.0531,0.03145927935838699
type_token_ratio,0.06859153953351468,,0.9014,0.9132,0.9014 ± 0.0796,0.9132 ± 0.0846,0.030238250270485878
hedge_C_count,0.14398884185649682,,16.0279,16.7307,16.0279 ± 4.5495,16.7307 ± 7.3382,0.029116075485944748
punctuation_density,0.05863045096453828,,0.4308,0.4071,0.4308 ± 0.149,0.4071 ± 0.1681,0.02828802727162838
noun_ratio,0.12201965578962082,,0.4742,0.4568,0.4742 ± 0.1348,0.4568 ± 0.1498,0.02819632925093174
anger*,5.1163800042693584e-05,*,0.0741,0.131,0.0741 ± 0.14,0.131 ± 0.2082,0.028046978637576103
adj_ratio,0.10220648065619341,,0.0607,0.054,0.0607 ± 0.0528,0.054 ± 0.0503,0.027740640565752983
avg_word_length,0.9394419314157199,,4.9778,4.9631,4.9778 ± 3.3483,4.9631 ± 0.903,0.02735907770693302
function_word_ratio,0.7997576430348949,,0.2406,0.2432,0.2406 ± 0.1269,0.2432 ± 0.1332,0.02689548209309578
readability_score,0.333203220402274,,9.6353,9.938,9.6353 ± 4.04,9.938 ± 3.9033,0.026135165244340897
joy*,0.00014056643748037098,*,0.1309,0.0775,0.1309 ± 0.2095,0.0775 ± 0.1376,0.024800283834338188
punctuation_usage,0.6686311445838102,,0.086,0.084,0.086 ± 0.0618,0.084 ± 0.0569,0.022907687351107597
sentiment_subjectivity,0.5437178785413328,,0.2502,0.2353,0.2502 ± 0.3133,0.2353 ± 0.3094,0.0226058941334486
hapax_legomena,0.1298339885833757,,0.8323,0.8478,0.8323 ± 0.124,0.8478 ± 0.1352,0.020952699705958366
sentence_length_variation,0.46164561630186374,,1.4671,1.6253,1.4671 ± 2.4507,1.6253 ± 2.9837,0.019912004470825195
sadness,0.9714044344157061,,0.0979,0.0984,0.0979 ± 0.1903,0.0984 ± 0.1787,0.019654221832752228
std_word_length,0.8053312189839654,,3.7924,3.777,3.7924 ± 0.7641,3.777 ± 0.8245,0.017050009220838547
subordinate_clause_ratio*,0.0005628525257985817,*,0.0265,0.0384,0.0265 ± 0.0399,0.0384 ± 0.047,0.015861403197050095
certainty_verbs_count,0.051240688872017645,,0.13,0.195,0.13 ± 0.3802,0.195 ± 0.4619,0.014969080686569214
certainty_adjectives_count*,0.003724925917421565,*,0.226,0.13,0.226 ± 0.4745,0.13 ± 0.3548,0.006087759044021368
doubt_adverbs_count,0.1277586193413554,,0.161,0.2136,0.161 ± 0.3764,0.2136 ± 0.493,0.0031323370058089495
certainty_adverbs_count,0.8953843791482965,,0.0929,0.0898,0.0929 ± 0.3012,0.0898 ± 0.297,
avg_dependency_depth,,,1.0,1.0,1.0 ± 0.0,1.0 ± 0.0,
doubt_adjectives_count,0.8071075315572681,,0.1022,0.1084,0.1022 ± 0.3232,0.1084 ± 0.3211,
doubt_verbs_count,0.24445152919183089,,0.0248,0.0124,0.0248 ± 0.1557,0.0124 ± 0.1108,
hedge_D_count,0.06936871321312427,,0.0186,0.0433,0.0186 ± 0.1352,0.0433 ± 0.2039,
hedge_E_count,0.3594265086039815,,0.0619,0.0805,0.0619 ± 0.2414,0.0805 ± 0.2725,
hedge_I_count,1.0,,0.0093,0.0093,0.0093 ± 0.0961,0.0093 ± 0.1669,
hedge_N_count,0.6435361674356563,,0.0464,0.0372,0.0464 ± 0.2632,0.0372 ± 0.2464,
D_ratio,0.08874093775538301,,0.001,0.0022,0.001 ± 0.0071,0.0022 ± 0.0115,
E_ratio,0.34275813731318816,,0.0037,0.0049,0.0037 ± 0.0152,0.0049 ± 0.0182,
I_ratio,0.37173629079645243,,0.0005,0.0002,0.0005 ± 0.0053,0.0002 ± 0.0033,
N_ratio,0.26721049615544323,,0.0024,0.0014,0.0024 ± 0.0136,0.0014 ± 0.0094,
