feature,p_value,significance,correct_mean,incorrect_mean,correct_mean_std,incorrect_mean_std,XGBoost_coef
D_ratio,0.5911013763820561,,0.0019,0.0022,0.0019 ± 0.0095,0.0022 ± 0.0107,0.051177576184272766
N_ratio,0.6087693874853912,,0.0027,0.0031,0.0027 ± 0.0135,0.0031 ± 0.0144,0.044944994151592255
certainty_verbs_count*,1.1148353587377315e-08,*,0.4987,0.2916,0.4987 ± 0.7909,0.2916 ± 0.6001,0.03784141689538956
type_token_ratio*,2.080620716888624e-08,*,0.8778,0.9019,0.8778 ± 0.0842,0.9019 ± 0.0821,0.03334986791014671
doubt_adjectives_count,0.5941637236620649,,0.1121,0.1214,0.1121 ± 0.3281,0.1214 ± 0.3464,0.03327265381813049
sentiment_polarity*,0.009753167698981585,*,0.0837,0.0493,0.0837 ± 0.2877,0.0493 ± 0.2259,0.03300454467535019
certainty_adjectives_count*,3.237374722879443e-06,*,0.372,0.2309,0.372 ± 0.683,0.2309 ± 0.4747,0.03231417387723923
hapax_legomena*,5.980737866959419e-07,*,0.7955,0.8291,0.7955 ± 0.1297,0.8291 ± 0.132,0.031061753630638123
certainty_adverbs_count*,0.0003965848261151276,*,0.2032,0.1253,0.2032 ± 0.4832,0.1253 ± 0.3618,0.030893607065081596
verb_ratio*,8.979158219403903e-05,*,0.1072,0.1211,0.1072 ± 0.0669,0.1211 ± 0.0706,0.02979886904358864
noun_ratio,0.4304344203377414,,0.4066,0.4125,0.4066 ± 0.1456,0.4125 ± 0.1474,0.028752896934747696
doubt_adverbs_count,0.16325031316060717,,0.2586,0.2982,0.2586 ± 0.5183,0.2982 ± 0.5845,0.028397992253303528
punctuation_density,0.11841717691972412,,0.3462,0.3598,0.3462 ± 0.1677,0.3598 ± 0.1716,0.02828660048544407
pronoun_ratio,0.08080241105148106,,0.0344,0.0304,0.0344 ± 0.0461,0.0304 ± 0.0435,0.026778053492307663
hedge_C_count*,0.0008481899539239108,*,20.4921,18.9274,20.4921 ± 9.4419,18.9274 ± 8.7676,0.026638813316822052
adj_ratio,0.6031862353907447,,0.0597,0.0584,0.0597 ± 0.0502,0.0584 ± 0.0494,0.026572521775960922
sadness,0.19828295289269138,,0.0831,0.0949,0.0831 ± 0.181,0.0949 ± 0.175,0.026305198669433594
sentence_length_variation,0.26286150110313833,,2.5523,2.3611,2.5523 ± 3.2339,2.3611 ± 3.4104,0.025988206267356873
word_count*,0.0011404408920841554,*,26.9235,25.0026,26.9235 ± 11.3416,25.0026 ± 11.6014,0.02597642131149769
fear,0.6086949202997317,,0.3907,0.3806,0.3907 ± 0.3844,0.3806 ± 0.3817,0.025797026231884956
punctuation_usage,0.6513760119221175,,0.0819,0.0832,0.0819 ± 0.0584,0.0832 ± 0.0587,0.025050794705748558
stopword_ratio,0.1191562834786872,,0.2426,0.2327,0.2426 ± 0.1253,0.2327 ± 0.1224,0.024755576625466347
C_ratio,0.08407718452569514,,0.9923,0.9902,0.9923 ± 0.0211,0.9902 ± 0.0248,0.02458006516098976
disgust,0.9761631306585813,,0.0105,0.0106,0.0105 ± 0.0683,0.0106 ± 0.0624,0.02452187053859234
joy*,0.004250439274021569,*,0.1104,0.0826,0.1104 ± 0.2095,0.0826 ± 0.1674,0.024239668622612953
readability_score,0.7678697726712078,,9.4493,9.3862,9.4493 ± 4.3506,9.3862 ± 3.96,0.023832252249121666
sentence_count*,0.037245347413485466,*,1.9789,1.8496,1.9789 ± 1.2031,1.8496 ± 1.2114,0.023570122197270393
function_word_ratio,0.45930150862743435,,0.2948,0.2895,0.2948 ± 0.14,0.2895 ± 0.14,0.02319072186946869
hedges_score,0.3806949322436798,,0.1451,0.1607,0.1451 ± 0.3397,0.1607 ± 0.3534,0.02307949773967266
sentiment_subjectivity*,0.008976336367841465,*,0.3236,0.2818,0.3236 ± 0.3223,0.2818 ± 0.2997,0.022626006975769997
std_word_length,0.37921270182512357,,3.5207,3.5614,3.5207 ± 0.8968,3.5614 ± 0.9037,0.022338004782795906
surprise,0.12955544661092439,,0.0995,0.1124,0.0995 ± 0.1642,0.1124 ± 0.1671,0.021739978343248367
avg_word_length,0.5997476468102076,,4.6667,4.7133,4.6667 ± 2.2796,4.7133 ± 0.8786,0.021020913496613503
anger,0.20906066751695432,,0.156,0.1411,0.156 ± 0.2445,0.1411 ± 0.2163,0.018990278244018555
subordinate_clause_ratio,0.08385767552465093,,0.0387,0.0428,0.0387 ± 0.0443,0.0428 ± 0.0474,0.018817907199263573
adv_ratio,0.8022469255121734,,0.0276,0.0281,0.0276 ± 0.038,0.0281 ± 0.0397,0.018571430817246437
E_ratio,0.06511400534354113,,0.0028,0.0042,0.0028 ± 0.0126,0.0042 ± 0.0165,0.011921639554202557
avg_dependency_depth,,,1.0,1.0,1.0 ± 0.0,1.0 ± 0.0,
hedge_D_count,0.5036884508921007,,0.0528,0.0449,0.0528 ± 0.2515,0.0449 ± 0.2071,
doubt_verbs_count,1.0,,0.0185,0.0185,0.0185 ± 0.1347,0.0185 ± 0.1347,
hedge_N_count,0.6531865960931973,,0.0686,0.0765,0.0686 ± 0.334,0.0765 ± 0.3516,
hedge_I_count,0.654207715269211,,0.0066,0.0092,0.0066 ± 0.081,0.0092 ± 0.1405,
hedge_E_count,0.16410312934963345,,0.058,0.0765,0.058 ± 0.2396,0.0765 ± 0.2758,
I_ratio,0.9695808648205035,,0.0003,0.0003,0.0003 ± 0.0037,0.0003 ± 0.0046,
