target,text,stance
Bernie Sanders,"A big problem w/#Bernie left is not only preoccupation with #socialism v. #capitalism over Dem v. Repub as @jonathanchait said but also equating socialism with progressivism. Hence apprehension about #ElizabethWarren, blind spot to #BlackLivesMatter, etc",0
Bernie Sanders,"#BernieSanders on the Soviet Union: ""People there seem reasonably happy and content. I didn't notice much deprivation."" #FeelTheBern not just for STDs anymore Narrator: Millions died from deprivation. #NotMeUSSR #SCprimary2020",0
Bernie Sanders,Bernie is getting the Latino vote. They obviously dont know he is the LEAST friendly candidate toward immigrants #LatinoVote #BernieSanders #berniesanders #Bernie Bernie needs to explain his voting record on immigration - The Washington Post,0
Bernie Sanders,"An idea for you Bernie. If you are so right about @Walmart how about taking your $millions, pool that money with liked minded citizens &amp; start your own chain of stores named Bernmart. You'd put Walmart out of business in no time with your economic wizardry.",0
Bernie Sanders,While the reason in #Iowa may well be #BernieSanders ultimately. #Bernie won't win in the end. #Sanders will cuck to the #DNC once again... .@BernieSanders Past behaviour is indicative of future behaviour... #ClownWorld,0
Bernie Sanders,No. For your sociopathic behavior towards a dying man. Sociopaths for Bernie Sanders.,0
Bernie Sanders,"I cant see this thread now, but as insulting isnt normally me (but telling it like it is certainly is), feel free to jump in with all the and #BernieSanders suddenly attacking me. (It has started! #Election2020)",0
Bernie Sanders,Blame the young #BernieSanders who turn out to party at the Bernie rallies but wont go to the polls where the rubber meets the road,0
Bernie Sanders,"Im sorry but #bernie is a bit of a #conartist, However I feel bad for his supporters who get screwed by the @DNC again. The establishment wins again. #OnePartySystem #rigged #Bernie #chronyism #3rdParty @wikileaks #corporatemedia #FakeNews @AOC @TulsiGabbard #Election2020",0
Bernie Sanders,@aliciagarza #BLM co-founder with the last name Garza discussing Black communities. Only at @MSNBC @DNC white structures is someone not in or of black communities can for #ADOS She doesn't have a clue #BernieSanders and have been outright #racist beign neglect,0
Bernie Sanders,"In the twisted minds of #BernieSanders somehow because Chelsea Clinton is responsible for NZ massacre because she supported sanctioning @IlhanMN. and that means she's Islamaphobic! So much bs, and such typical behavior.",0
Bernie Sanders,"Again, #BernieSanders iS FUCKING RACIST AND SEXIST. Why Bernie bros must understand Americans dislike big government",0
Bernie Sanders,#BernieSanders #Bernie #BernieSanders More Lies and Irresponsible FEAR put forth by Leftist Hacks.. #AOC says the World will end in 12 years !! Democrats are the Party of #Racist #IdentityPolitics and #Racist #Intersectionalism,0
Bernie Sanders,"So funny how they're quieter today after being outed... as if they were all being centrally organized & controlled by a single source... for example, the @SenSanders campaign itself? like thru @DavidSirota? So weird. #voteblue #election2020",0
Bernie Sanders,Damn... All this free shit @BernieSanders... Why would the bottom half of the nation work at all?? And then the rest of us are supposed to support them?? I don't understand this... #BadMath #SocialismKills,0
