feature,p_value,significance,correct_mean,incorrect_mean,correct_mean_std,incorrect_mean_std,XGBoost_coef
certainty_verbs_count*,0.027301487643230517,*,0.1238,0.195,0.1238 ± 0.3482,0.195 ± 0.4619,0.1129341572523117
N_ratio,0.09703759231394411,,0.0031,0.0014,0.0031 ± 0.0157,0.0014 ± 0.0094,0.0686943456530571
doubt_verbs_count*,0.006364197009134389,*,0.0495,0.0124,0.0495 ± 0.2173,0.0124 ± 0.1108,0.06478346139192581
doubt_adjectives_count,0.2507897733314503,,0.0805,0.1084,0.0805 ± 0.2944,0.1084 ± 0.3211,0.06032316014170647
sentence_length_variation*,0.04902949758110905,*,1.214,1.6253,1.214 ± 2.2687,1.6253 ± 2.9837,0.04499978944659233
verb_ratio*,1.1527599002436808e-06,*,0.0859,0.1131,0.0859 ± 0.0674,0.1131 ± 0.0735,0.03937183693051338
sentiment_polarity,0.2916123242108519,,0.0482,0.0299,0.0482 ± 0.2428,0.0299 ± 0.1967,0.03440404683351517
word_count,0.06867994212856433,,21.3127,22.6161,21.3127 ± 5.7912,22.6161 ± 11.4662,0.034016821533441544
joy*,0.013053514292151822,*,0.1095,0.0775,0.1095 ± 0.1853,0.0775 ± 0.1376,0.031100057065486908
subordinate_clause_ratio*,0.0008820685338254652,*,0.0266,0.0384,0.0266 ± 0.0429,0.0384 ± 0.047,0.027480732649564743
sentiment_subjectivity,0.3554635558569629,,0.2584,0.2353,0.2584 ± 0.3253,0.2353 ± 0.3094,0.025841394439339638
fear*,0.008385439796905439,*,0.2768,0.3527,0.2768 ± 0.3483,0.3527 ± 0.3803,0.02568666823208332
hedge_C_count*,0.016325451395111025,*,15.5728,16.7307,15.5728 ± 4.5653,16.7307 ± 7.3382,0.025520166382193565
C_ratio,0.8459016085785587,,0.9909,0.9913,0.9909 ± 0.0254,0.9913 ± 0.0234,0.024891378358006477
pronoun_ratio*,0.03075796995121931,*,0.0144,0.0201,0.0144 ± 0.0299,0.0201 ± 0.0371,0.0243780929595232
adj_ratio*,0.005206920046246064,*,0.0652,0.054,0.0652 ± 0.0513,0.054 ± 0.0503,0.02417593076825142
noun_ratio,0.22425753064914913,,0.47,0.4568,0.47 ± 0.124,0.4568 ± 0.1498,0.024167604744434357
disgust,0.8062161331505965,,0.0086,0.0076,0.0086 ± 0.0481,0.0076 ± 0.0531,0.022605078294873238
std_word_length*,0.006868189777508197,*,3.9534,3.777,3.9534 ± 0.8294,3.777 ± 0.8245,0.022443922236561775
punctuation_usage,0.39192877684623184,,0.088,0.084,0.088 ± 0.0617,0.084 ± 0.0569,0.022418325766921043
hedges_score,0.3268011190387927,,0.1192,0.1444,0.1192 ± 0.3136,0.1444 ± 0.3387,0.022382771596312523
sadness,0.6492551950955032,,0.0921,0.0984,0.0921 ± 0.1697,0.0984 ± 0.1787,0.02237582392990589
punctuation_density*,0.002812337341562386,*,0.4476,0.4071,0.4476 ± 0.1753,0.4071 ± 0.1681,0.020699089393019676
surprise,0.06877329614261377,,0.1424,0.1193,0.1424 ± 0.1645,0.1193 ± 0.1575,0.02067404054105282
avg_word_length,0.8194547580704463,,4.9474,4.9631,4.9474 ± 0.846,4.9631 ± 0.903,0.020418355241417885
function_word_ratio,0.11938489629957263,,0.2271,0.2432,0.2271 ± 0.1284,0.2432 ± 0.1332,0.01922941952943802
anger*,0.006112593241244144,*,0.0905,0.131,0.0905 ± 0.1633,0.131 ± 0.2082,0.01902581937611103
readability_score,0.9248324492696058,,9.9672,9.938,9.9672 ± 3.9576,9.938 ± 3.9033,0.017938578501343727
stopword_ratio,0.07021799223710916,,0.1773,0.1937,0.1773 ± 0.1101,0.1937 ± 0.119,0.016203736886382103
adv_ratio,0.19478926981933098,,0.017,0.0202,0.017 ± 0.031,0.0202 ± 0.0332,0.014604233205318451
type_token_ratio,0.8334099774950015,,0.9118,0.9132,0.9118 ± 0.0812,0.9132 ± 0.0846,0.012839259579777718
hapax_legomena,0.9309954578394006,,0.8487,0.8478,0.8487 ± 0.1273,0.8478 ± 0.1352,0.01200883649289608
certainty_adjectives_count,0.5311423824806789,,0.1486,0.13,0.1486 ± 0.3975,0.13 ± 0.3548,0.011015510186553001
sentence_count*,0.009594947815954522,*,1.3932,1.582,1.3932 ± 0.6666,1.582 ± 1.1237,0.010347527451813221
certainty_adverbs_count,0.2592050106369029,,0.065,0.0898,0.065 ± 0.2592,0.0898 ± 0.297,
avg_dependency_depth,,,1.0,1.0,1.0 ± 0.0,1.0 ± 0.0,
hedge_D_count,0.06936871321312427,,0.0186,0.0433,0.0186 ± 0.1352,0.0433 ± 0.2039,
doubt_adverbs_count,0.44311908734470107,,0.1858,0.2136,0.1858 ± 0.4275,0.2136 ± 0.493,
hedge_I_count,0.7630570338940974,,0.0062,0.0093,0.0062 ± 0.0786,0.0093 ± 0.1669,
hedge_E_count,0.45971442381353744,,0.065,0.0805,0.065 ± 0.2592,0.0805 ± 0.2725,
hedge_N_count,0.4502011560179885,,0.0526,0.0372,0.0526 ± 0.2736,0.0372 ± 0.2464,
D_ratio,0.12604925098403147,,0.0011,0.0022,0.0011 ± 0.0079,0.0022 ± 0.0115,
E_ratio,0.8071859644048895,,0.0046,0.0049,0.0046 ± 0.019,0.0049 ± 0.0182,
I_ratio,0.5100564618423693,,0.0004,0.0002,0.0004 ± 0.0053,0.0002 ± 0.0033,
