target,text,stance,dataset,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio,type,label
Joe Biden,No question about that. He probably also won't be threatening to beat people up.. lol #CrazyJoeBiden,0,pstance,20.0,2.0,4.25,3.2691742076555053,1.0,1.0,0.35,0.25,0.2,0.15,0.05,0.15,0.05,1.0,0.45,0.15,5.967500000000001,4.0,0.05,0.8,0.7,0.0339505039155483,0.0046926820650696,0.9549531936645508,0.001571359229274,0.0003981028858106,0.0020931614562869,0.0,0.0,0.0,0.0,0.0,0.0,0.9689813256263732,15.0,0.0,1.0,0.0,0.0,0.9375,0.0,0.0625,0.0,0.0,test,1
Joe Biden,This Part one with 2 more from @Oann and why #Biden should be receive a subpoena. Get this out to all please.,0,pstance,26.0,2.0,3.3846153846153846,1.8826520385416023,0.9615384615384616,0.9230769230769232,0.5,0.1538461538461538,0.2692307692307692,0.1153846153846153,0.0384615384615384,0.0,0.0,1.0,0.68,0.0769230769230769,2.645454545454548,5.0,0.0384615384615384,0.5,0.5,0.4750387668609619,0.0037340663839131,0.438020259141922,0.027458706870675,0.0015655840979889,0.0124386586248874,0.0,1.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
healthcare,Aetna auditor accuses CVS of improperly reporting generic prices to Medicare https://t.co/RT7YaOJKHh via @statnews,0,wtwt,17.0,1.0,5.941176470588236,3.902798215387852,1.0,1.0,0.1176470588235294,0.3529411764705882,0.4117647058823529,0.1176470588235294,0.1764705882352941,0.0588235294117647,0.0,1.0,0.2142857142857142,0.0588235294117647,11.9,0.0,0.0,0.0,0.0,0.8759268522262573,0.0042230887338519,0.0158660002052783,0.0481663532555103,0.0016178712248802,0.0211902447044849,0.0,0.0,0.0,0.0,0.0,0.0,0.924096405506134,13.0,1.0,0.0,0.0,0.0,0.9285714285714286,0.0714285714285714,0.0,0.0,0.0,,0
healthcare,"@Ryanilbasso @CNNMoney They were just told they couldn't merge with Aetna, so they take their ball and go home. Boo.",0,wtwt,26.0,2.0,3.730769230769231,2.1760531015100977,0.8846153846153846,0.7692307692307693,0.3461538461538461,0.2307692307692307,0.2692307692307692,0.1923076923076923,0.0384615384615384,0.0769230769230769,0.1538461538461538,1.0,0.5416666666666666,0.0769230769230769,7.6,9.0,0.0769230769230769,0.0,0.0,0.151460587978363,0.040835365653038,0.1754471808671951,0.1860252916812896,0.0009003590093925,0.1437011808156967,0.0,0.0,1.0,2.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,Judge rejects Anthem's $54 billion takeover of Cigna https://t.co/Aii4oLNlau,0,wtwt,13.0,1.0,5.230769230769231,4.116642510849124,1.0,1.0,0.0769230769230769,0.5384615384615384,0.4615384615384615,0.0769230769230769,0.0,0.0,0.0,1.0,0.1818181818181818,0.0769230769230769,8.0,0.0,0.0,0.0,0.0,0.0778476744890213,0.0463034771382808,0.0223369374871253,0.1076264381408691,0.0094023207202553,0.1604360193014145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
Joe Biden,Make th fake journalist stick their own stated standards. Believe all women. The hypocrisy of their reporting of #TaraRied story of sexual assault by #biden is disgusting. They hammered #Kavanaugh despite #ford never meeting Bret.,0,pstance,43.0,4.0,4.558139534883721,2.814433939380114,0.7906976744186046,0.6976744186046512,0.2558139534883721,0.1860465116279069,0.3488372093023256,0.1395348837209302,0.0697674418604651,0.0232558139534883,0.0697674418604651,1.0,0.3023255813953488,0.0930232558139534,8.05107142857143,4.264680527307995,0.0465116279069767,-0.1,0.9583333333333334,0.0661479160189628,0.0056139342486858,0.3150937557220459,0.0154524315148592,0.5923293828964233,0.0034257862716913,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
Atheism,American conservatism has everything to do with religion with all the good stuff taking out of it. #SemST,0,semeval,20.0,2.0,4.4,2.939387691339814,0.95,0.9,0.5,0.1,0.25,0.15,0.1,0.0,0.05,1.0,0.55,0.05,11.096666666666668,8.0,0.0,0.35,0.3,0.1521355658769607,0.0501596182584762,0.7443544864654541,0.0210749246180057,0.0020048934966325,0.0082566980272531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
healthcare,"#Ohio Lawmakers Want Regulators to Hold Public Hearings on Aetna-Humana, Anthem-Cigna #Mergers https://t.co/Qg46lQiLcb",0,wtwt,18.0,1.0,5.888888888888889,4.520187912623999,0.9444444444444444,0.8888888888888888,0.1111111111111111,0.5555555555555556,0.5,0.1111111111111111,0.0,0.0,0.0,1.0,0.1,0.0555555555555555,15.4,0.0,0.0555555555555555,0.0,0.0666666666666666,0.2133085876703262,0.0131521085277199,0.7102823257446289,0.0330180190503597,0.0007849801913835,0.0214063264429569,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
Joe Biden,Biden was part of Obamacare which we know was a lie from the start.,0,pstance,15.0,1.0,3.6,1.9252705437591533,0.9333333333333332,0.8666666666666667,0.5333333333333333,0.0666666666666666,0.3333333333333333,0.2,0.0,0.0,0.0666666666666666,1.0,0.6,0.0666666666666666,5.041428571428572,0.0,0.0666666666666666,0.0,0.0,0.2164512276649475,0.0016562244854867,0.0243782680481672,0.0281103793531656,0.5729283094406128,0.0043146479874849,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
Donald Trump,"I went to school with kids like Trump. We didnt have smartphones back then. But, they would always be looking around, then go back to doodling, rolling spitballs, folding paper airplanes...hilarious. #vote",0,pstance,42.0,4.0,4.142857142857143,2.605593146724658,0.8095238095238095,0.6904761904761905,0.2619047619047619,0.2619047619047619,0.2142857142857142,0.1904761904761904,0.0238095238095238,0.1428571428571428,0.0714285714285714,1.0,0.4186046511627907,0.1428571428571428,5.532500000000002,5.787918451395113,0.0238095238095238,0.0,0.0,0.0018884696764871,0.992548167705536,0.0006030782242305,0.001355767599307,0.00063128414331,0.0017943702405318,0.0,2.0,1.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
