target,text,stance,dataset,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio,type,label
Bernie Sanders,"Im surprised no one was hurt in last nights #DemocraticDebate with all the FLYING ARMS on stage. Bernie, Warren, ORourke, Hickenlooper. They must all B drinking the same Kool-Aide. #VoteRedToSaveAmerica",1,pstance,38.0,4.0,4.552631578947368,4.127554191177631,0.8157894736842105,0.6842105263157895,0.2894736842105263,0.2368421052631578,0.3684210526315789,0.1052631578947368,0.0526315789473684,0.0,0.0263157894736842,1.0,0.3658536585365853,0.0789473684210526,6.40333333333334,6.020797289396148,0.0263157894736842,0.0333333333333333,0.3638888888888889,0.0634748414158821,0.014684135094285,0.1497325450181961,0.0424225814640522,0.0008099270635284,0.7178702354431152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
healthcare,Tune in Finna go live ... On @102_JAMZ #gahdamn .... Yo @jermainedupri I told em this a #sosodef summer anthem #takeover !!!!!!!,2,wtwt,33.0,3.0,3.242424242424242,2.850096256006666,0.7272727272727273,0.6363636363636364,0.1515151515151515,0.6060606060606061,0.303030303030303,0.0606060606060606,0.0606060606060606,0.0303030303030303,0.0303030303030303,1.0,0.1935483870967742,0.4242424242424242,2.2,9.899494936611664,0.0,0.6502324884588068,0.5,0.1972202062606811,0.0378768220543861,0.7186212539672852,0.0254757180809974,0.0005816361517645,0.0155338123440742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
Joe Biden,Didn't watch but I'm in Indiana and he's . Still: #JoeBiden,1,pstance,16.0,2.0,3.0625,2.075715238176952,1.0,1.0,0.375,0.375,0.1875,0.1875,0.0,0.125,0.125,1.0,0.625,0.0625,6.010000000000002,3.5,0.0,0.0,0.0,0.0170689299702644,0.019737659022212,0.0735317170619964,0.2140241861343383,0.0007866488886065,0.4338046908378601,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
healthcare,Anthem Proposes To Acquire Cigna Corporation For $184 Per Share In Cash And Stock -  https://t.co/x6msG6ay2a,2,wtwt,19.0,1.0,4.842105263157895,3.8149726893516047,1.0,1.0,0.2105263157894736,0.3684210526315789,0.5263157894736842,0.0526315789473684,0.0,0.0,0.0,1.0,0.2777777777777778,0.0526315789473684,10.3,0.0,0.0526315789473684,0.0,0.0,0.0612017884850502,0.3762940168380737,0.1367616057395935,0.0618615001440048,0.0064540230669081,0.0716354548931121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
Joe Biden,No question about that. He probably also won't be threatening to beat people up.. lol #CrazyJoeBiden,0,pstance,20.0,2.0,4.25,3.2691742076555053,1.0,1.0,0.35,0.25,0.2,0.15,0.05,0.15,0.05,1.0,0.45,0.15,5.967500000000001,4.0,0.05,0.8,0.7,0.0339505039155483,0.0046926820650696,0.9549531936645508,0.001571359229274,0.0003981028858106,0.0020931614562869,0.0,0.0,0.0,0.0,0.0,0.0,0.9689813256263732,15.0,0.0,1.0,0.0,0.0,0.9375,0.0,0.0625,0.0,0.0,test,1
healthcare,CVS Health 'Moving Forward' With Aetna Deal As Earnings Top Estimates https://t.co/kvuoCCqOrL,2,wtwt,15.0,1.0,5.466666666666667,3.879289740260308,1.0,1.0,0.1333333333333333,0.4666666666666667,0.6666666666666666,0.0666666666666666,0.0,0.0,0.0,1.0,0.2142857142857142,0.0666666666666666,10.3,0.0,0.0666666666666666,0.5,0.5,0.0092972358688712,0.0266213007271289,0.0322568416595459,0.0213115587830543,0.0022791759110987,0.1963897049427032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
Joe Biden,"Hi friends, tomorrow at 2pm, I'm leading a Grassroots Organizing Training. If you're available, please join us! We'll be discussing what we've been up to, and how you can get involved. Anyone on #JoeBiden is welcome.",1,pstance,49.0,4.0,3.693877551020408,2.800904239069022,0.8775510204081632,0.8163265306122449,0.3673469387755102,0.2653061224489796,0.1632653061224489,0.2448979591836734,0.0408163265306122,0.0204081632653061,0.1224489795918367,1.0,0.52,0.0816326530612244,5.6200000000000045,3.6742346141747673,0.0612244897959183,0.65,0.65,0.0231064576655626,0.210443302989006,0.2224389910697937,0.0174487475305795,0.0021807414013892,0.0986006334424018,0.0,2.0,1.0,0.0,0.0,0.0,0.8196139931678772,35.0,0.0,0.0,0.0,1.0,0.9722222222222222,0.0,0.0,0.0,0.0277777777777777,test,1
healthcare,Wal-mart in talks to buy Humana - https://t.co/iXitVqwYZo - Hmmmm.... Wal-mart positioning itself to face CVS/Aetna… https://t.co/au5PPX2gGr,2,wtwt,22.0,1.0,5.636363636363637,4.558164049716972,0.7727272727272727,0.5454545454545454,0.1818181818181818,0.8636363636363636,0.3636363636363636,0.1363636363636363,0.1363636363636363,0.0,0.0454545454545454,1.0,0.16,0.2727272727272727,12.1,0.0,0.0454545454545454,0.0,0.0,0.0094665251672267,0.0658170878887176,0.0381580553948879,0.0236520357429981,0.0015803079586476,0.3140539228916168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
Joe Biden,This Part one with 2 more from @Oann and why #Biden should be receive a subpoena. Get this out to all please.,0,pstance,26.0,2.0,3.3846153846153846,1.8826520385416023,0.9615384615384616,0.9230769230769232,0.5,0.1538461538461538,0.2692307692307692,0.1153846153846153,0.0384615384615384,0.0,0.0,1.0,0.68,0.0769230769230769,2.645454545454548,5.0,0.0384615384615384,0.5,0.5,0.4750387668609619,0.0037340663839131,0.438020259141922,0.027458706870675,0.0015655840979889,0.0124386586248874,0.0,1.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
healthcare,"Even by the standards of American corporate speak, this Cigna / Express Scripts investor call is quite something. ""… https://t.co/R7D6BQ7g88",2,wtwt,25.0,2.0,4.88,3.691287038418984,1.0,1.0,0.2,0.36,0.44,0.04,0.12,0.08,0.0,1.0,0.391304347826087,0.08,10.3,8.0,0.0,0.0,0.0,0.0089398697018623,0.012455684132874,0.0104219121858477,0.007426043972373,0.0053343190811574,0.6222644448280334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
