target,text,stance
Donald Trump,"ALERT! The Russians are coming! The #Russians are coming! Nope, they're already here, courtesy of @realDonaldTrump @SpeakerRyan @SenMajLdr and the @GOP. #GOPRussia",1
Donald Trump,Im just curious if anyone knows who sponsored former SECNAV Spencers nomination? Appears to be another #Trump guy. No other pro-Trump Navy Vets available?,1
Donald Trump,I agree. I have a few clients that are physicians and Im always being challenged (which I love) on my decisions. They rely on data and facts. #Trump,1
Donald Trump,What if it isn't. And in fact is sealing his legacy in the History books for the greatest takeover's of a corrupt government. This will not hurt Trump. Everything they've tried has failed. This will too. #LockThemAllUp,1
Donald Trump,SCOTUS: Ending DACA is unconstitutional. Trump: There must be another way. #GOP #SCOTUS #DACADecision,1
Donald Trump,"#PutinsPuppet Judge allows #lawsuit against #Trump charity to proceed, rejects claim #president cant be #sued -",1
Donald Trump,I dont understand all this fuss about #DonaldTrump being #Impeached ? He may have abused his power but I doubt hes the 1st. Hes still gonna be #Trump so what is the point? #DonaldTrumpImpeached,1
Donald Trump,Just think of it as an unborn child. Then you can celebrate the death and call it empowerment and a choice #TheDeadBabyDance #Trump,1
Donald Trump,Clinton have his order in yet?! Military researchers develop self-destructing material that 'disappears in an instant' to carry out covert missions without leaving any trace #Trump #LowLifeClinton,1
Donald Trump,"Extremely disappointed in my fellow Nationals fans for booing @realDonaldTrump. Yes, he's living rent free in your head but this was not the time for that type of energy. It's no wonder the team's playing better on the road! #TRUMPBOOED #STAYINTHEFIGHT",1
Donald Trump,An epidemic of #Trump in the heart of the swamp.. Who woulda thunk it.. #WorldSeries,1
Donald Trump,@realDonaldTrump care to make a comment on what bill @GavinNewsom is trying to pass by using $98 million of the taxpayer's money for free healthcare for illegals ages 19-25? This man is insane and California needs help! #impeachnewsom,1
Donald Trump,"Surprised by @realDonaldTrump signaling a withdraw from #Syria? 2013 quote: we need our troops on the streets of Chicago, not in Syria",1
Donald Trump,"When it comes to this madman, we often hear some fuck-up of his will be a game changer Please stop saying that term. Is overused and never achieved. #trump",1
Donald Trump,"It sounds like you are talking about the #Trump administration and #CorruptGOP. ""past pattern of blatant deception &amp; actively trying to cover up the Coronavirus"". This is the @GOP and Trump admin's M.O.",1
Donald Trump,"On FEBRUARY 18, Fauci Submitted a paper to the New England Journal of Medicine, expressing Fauci's opinion that the overall clinical consequences of Covid-19 may ultimately be more akin to those of a SEVERE SEASONAL INFLUENZA DID FAUCI MISINFORM TRUMP",1
Donald Trump,"Why should he? They want to be left alone and say they want more privacy, so why not hunker down in #Canada! Donald Trump says #USA will not pay #MeghanMarkle and #PrinceHarry's 8m LA security bill",1
Donald Trump,Mary....the Constitution does not allow for impeachment based upon Election Day butt hurt. PresTrump has not been found guilty of any high crime or misdemeanor.,1
Donald Trump,"#leftwing #activist #RobReiner has declared that all #supporters of #President #DonaldTrump are #racist, claiming that #Trump has made it abundantly clear his re-election [campaign] is based on #whitenationalism. #RobReiner is a childish #RACIST #POS",1
Donald Trump,In the past 6 weeks 26 million Americans lost their income. The ONLY politician that gave up their salary is #PresidentTrump. Let that sink in!,1
Donald Trump,Read the rough transcript of Trumps first phone call with Ukraine's Leader released by the White House.. #donaldtrump #trump #uspresident,1
Donald Trump,"@BrownRbjr2002 #republican #crisis as one of many Republican who happens to be Black, there is an opportunity for the party to save GOP The soul of our nation as well as our historic past without question is a risk. Barney and Barman #Trumplegacy historians shall record..",1
Donald Trump,The FLOTUS is doing a great job fighting bullying... NOT #BeBestMyAss #BEBEST #DonaldTrump,1
Donald Trump,"#TuckerCarlson is a racist, propagandist who flaps his jaws for the highest bidder. ""Any two-bit, dime-store, novelist can whip up a salacious melodrama in short order and disseminate it to a gullible flock of lemmings"". Mark NC. #GOP #TrumpUkraine #Trump",1
Donald Trump,"Donald Trump's maternal grandmother lived to 85 and his mother lived to 88. He is currently 73. So it looks like unlike most people, a lifetime of Steaks and Big Macs and French Fries and Diet Cokes will be no match for his circulatory system #Trump #DonaldTrump @realDonaldTrump",1
Donald Trump,"She Declared The Republican Party Was The Party Of Trump. Now Shes Trying To Explain What That Means. - BuzzFeed News #VoteBlue #No to you, #GOP lover! #Vote #democracy",1
Donald Trump,Four syllable word? You're not getting through to the majority of Trump's base. Believe me.,1
Donald Trump,"If #WashingtonDC had the balls to do #ImmigrationReform 50 years ago, we wouldn't be in this mess we're in today. Past presidents and congress have danced around the issue to avoid losing votes! #Trump is not #BoughtandPaidFor! The only #President with a set!",1
