target,text,stance,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio
fauci,"@itsJeffTiedrich Wait. Maybe we can nuke the virus...?
#TrumpVirus 
#TrumpGolfsAmericansDie",2,16.0,3.0,5.0625,5.684064896709044,0.9375,0.875,0.1875,0.5,0.3125,0.0625,0.0625,0.0625,0.0625,1.0,0.17647058823529413,0.3125,8.4,1.8856180831641267,0.0,0.0,0.0,0.035709939897060394,0.005365828517824411,0.8849765062332153,0.053197093307971954,0.0004823726776521653,0.01145566813647747,1.0,0.0,0.0,0.0,0.0,0.0,0.9518294334411621,9.0,0.0,1.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0
fauci,"@realDonaldTrump Your ineptitude already killed 155,000 innocent Americans! STFU #TrumpVirus",2,13.0,2.0,6.384615384615385,4.010341660842177,1.0,1.0,0.07692307692307693,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.07692307692307693,1.0,0.16666666666666666,0.07692307692307693,13.1,3.0,0.07692307692307693,0.2125,0.35,0.13514558970928192,0.0050829872488975525,0.8218456506729126,0.0215326938778162,0.0008532014908269048,0.009642749093472958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fauci,@TNSociallyMissy Nope,2,3.0,1.0,6.666666666666667,6.018490028422596,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,14.7,0.0,0.0,0.0,0.0,0.005992277525365353,0.007512413430958986,0.012666302733123302,0.6358273029327393,0.0010093518067151308,0.07307105511426926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fauci,@GeorgePapa19 Yes this is a classic case of what’s called dirty pool. #coronavirus #globalistagenda #GeorgeSorosFundedRiots #BillGatesIsEvil #pizzagate,2,26.0,2.0,5.1923076923076925,5.4773606134652875,0.8461538461538461,0.8076923076923077,0.23076923076923078,0.2692307692307692,0.34615384615384615,0.07692307692307693,0.19230769230769232,0.0,0.0,1.0,0.25,0.038461538461538464,11.3,3.5,0.0,-0.21666666666666667,0.48333333333333334,0.05972797051072121,0.00498350290581584,0.9261614084243774,0.006433885078877211,0.0007881941855885088,0.0014242797624319792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fauci,@marklevinshow @SidneyPowell1 What a damn joke!!!,2,11.0,2.0,4.0,4.431293675255978,0.7272727272727273,0.5454545454545454,0.18181818181818182,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.0,0.0,0.0,1.0,0.2222222222222222,0.2727272727272727,6.8,2.5,0.0,0.0,0.0,0.16683265566825867,0.07654549181461334,0.012834838591516018,0.0791022852063179,0.0031020063906908035,0.6511439681053162,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fauci,"@washingtonpost @RealDonaldTrump #DrFauci Donald, The #WashingtonPost can't be serious about what they wrote. I mean, there is over 1 million cases of the #Coronavirus #COVID19 currently in the United States. So how old is this news article and tweet? As it stands, the WP made an A$$ of us all.",2,66.0,4.0,3.727272727272727,3.207687048068609,0.803030303030303,0.6818181818181818,0.3787878787878788,0.24242424242424243,0.25757575757575757,0.10606060606060606,0.030303030303030304,0.030303030303030304,0.06060606060606061,1.0,0.4603174603174603,0.06060606060606061,7.0,2.958039891549808,0.030303030303030304,-0.13645833333333332,0.4885416666666666,0.081645168364048,0.0035967701114714146,0.8665410876274109,0.03611248359084129,0.0006242761155590415,0.006399913225322962,0.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fauci,"@brhodes @realDonaldTrump You were silent for the #CoronavirusPandemic, does that mean you are 
resigning #COVIDIOT -in-chief ? #TrumpLiesAmericansDie 
#TrumpLiesKidsDie",2,26.0,2.0,5.730769230769231,5.741600502591672,0.8461538461538461,0.7692307692307693,0.3076923076923077,0.38461538461538464,0.3076923076923077,0.23076923076923078,0.038461538461538464,0.0,0.07692307692307693,1.0,0.2857142857142857,0.038461538461538464,15.0,7.5,0.11538461538461539,-0.15625,0.39375,0.019962752237915993,0.005285828374326229,0.9602502584457397,0.011583271436393261,0.0001745052868500352,0.001871795393526554,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fauci,@TX_WalkerRanger Yes. Since the beginning.,2,8.0,2.0,4.75,4.630064794363034,0.875,0.75,0.125,0.5,0.375,0.0,0.125,0.0,0.0,1.0,0.2857142857142857,0.25,7.6,0.5,0.0,0.0,0.0,0.007972698658704758,0.012831560336053371,0.016009937971830368,0.022983573377132416,0.0009066361817531288,0.18153858184814453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fauci,@realDonaldTrump America sees right through you MORON #TrumpVirus2020,2,10.0,1.0,6.2,4.6000000000000005,1.0,1.0,0.2,0.2,0.4,0.1,0.2,0.0,0.1,1.0,0.2222222222222222,0.0,8.8,0.0,0.0,-0.2571428571428572,0.7678571428571428,0.022537337616086006,0.004693859722465277,0.9551318883895874,0.005408955737948418,0.00042776449117809534,0.006216409150511026,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fauci,"@WildBil19258248 @JoeBiden Hello Comrade WildBill19258248, how is the weather in Siberia? I hear it is very hot. Has that killed the Coronavirus like Dear Leader  claims?

#TrumpVirus #CoronaDon",2,36.0,4.0,4.583333333333333,3.8033245690813424,0.8611111111111112,0.7222222222222222,0.3055555555555556,0.2222222222222222,0.3888888888888889,0.1388888888888889,0.05555555555555555,0.027777777777777776,0.05555555555555555,1.0,0.3055555555555556,0.08333333333333333,4.6,3.391164991562634,0.027777777777777776,0.0625,0.5,0.2692641615867615,0.02574637159705162,0.26612886786460876,0.12793652713298798,0.0010700093116611242,0.1715034395456314,0.0,1.0,1.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
