target,text,stance
Atheism,he better chill with them retweets #SemST,2
Atheism,@Maisie_Williams everyone feels that way at times. Not just women #SemST,2
Atheism,"With #SCOTUS done, It's time for @boyscouts to stop their bigoted practice of rejecting #LGBT scouts at age 18.  #EqualityForAll #SemST",2
Atheism,#HemaMalini please think twice before giving a statement. A couple has lost their kid. Please show some #SemST,2
Atheism,Loving who I am! Today was awesome because I enjoyed being me. Can't nobody steal my joy! #selflove #motivated by #SemST,2
Atheism,@FoxNews @Patriot_Girl_TX @toddstarnes Shame on @OregonGovBrown for not stepping in to rescind this ruling! #Disgusting #Wrong #SemST,2
Atheism,I think my username would be cool but now it looks stupid. #SemST,2
Atheism,@SaberinZe @TheBricsPost absurd like saying #nato membership will help #Russia #Pakistan is #islamist can't be friend of #india #SemST,2
Atheism,2 pretty sisters are dancing with cancered kid   #SemST,2
Atheism,Ya....cuz Nicky Hilton HAD to marry up? Really? You had to land a bloody Rothschild too?? #SemST,2
Atheism,Should we take the #DNA at birth of every human being on Earth? #science #economics #SemST,2
