feature,p_value,significance,correct_mean,incorrect_mean,correct_mean_std,incorrect_mean_std,XGBoost_coef
doubt_adverbs_count,0.2574338483039531,,0.2652,0.2982,0.2652 ± 0.5484,0.2982 ± 0.5845,0.062389492988586426
doubt_adjectives_count,0.2253226295557637,,0.1438,0.1214,0.1438 ± 0.373,0.1214 ± 0.3464,0.04846872389316559
sentence_count*,0.021578189234119336,*,1.996,1.8496,1.996 ± 1.2669,1.8496 ± 1.2114,0.03767137601971626
punctuation_density,0.16222675017326132,,0.3467,0.3598,0.3467 ± 0.1908,0.3598 ± 0.1716,0.033580392599105835
disgust,0.6325461402335326,,0.0123,0.0106,0.0123 ± 0.0721,0.0106 ± 0.0624,0.03164835274219513
verb_ratio*,0.046248559373319474,*,0.1137,0.1211,0.1137 ± 0.0724,0.1211 ± 0.0706,0.03157345578074455
avg_word_length,0.055099578826938264,,4.6282,4.7133,4.6282 ± 0.8477,4.7133 ± 0.8786,0.03145909309387207
sentiment_subjectivity,0.22784195215795516,,0.3009,0.2818,0.3009 ± 0.3165,0.2818 ± 0.2997,0.03095649927854538
std_word_length,0.11721739647338418,,3.4888,3.5614,3.4888 ± 0.8993,3.5614 ± 0.9037,0.030622810125350952
sentiment_polarity*,0.012495384638575475,*,0.0792,0.0493,0.0792 ± 0.2394,0.0493 ± 0.2259,0.030490614473819733
readability_score,0.6902024060435721,,9.3054,9.3862,9.3054 ± 3.9313,9.3862 ± 3.96,0.028629010543227196
surprise,0.174466182183423,,0.1011,0.1124,0.1011 ± 0.1559,0.1124 ± 0.1671,0.028049476444721222
noun_ratio*,0.047059734670596286,*,0.3972,0.4125,0.3972 ± 0.1522,0.4125 ± 0.1474,0.02801457606256008
hedges_score,0.34403113934318896,,0.1439,0.1607,0.1439 ± 0.3398,0.1607 ± 0.3534,0.0276754479855299
adj_ratio,0.9197713442117055,,0.0582,0.0584,0.0582 ± 0.0477,0.0584 ± 0.0494,0.027634650468826294
subordinate_clause_ratio,0.6318472776198729,,0.0416,0.0428,0.0416 ± 0.0479,0.0428 ± 0.0474,0.025986891239881516
certainty_verbs_count,0.13097267086099743,,0.3404,0.2916,0.3404 ± 0.6564,0.2916 ± 0.6001,0.025974979624152184
pronoun_ratio*,0.0014802831813412734,*,0.038,0.0304,0.038 ± 0.0498,0.0304 ± 0.0435,0.02597150392830372
certainty_adjectives_count*,2.278917524979486e-05,*,0.3602,0.2309,0.3602 ± 0.6903,0.2309 ± 0.4747,0.02590244449675083
sentence_length_variation*,0.0398084595396863,*,2.7283,2.3611,2.7283 ± 3.5371,2.3611 ± 3.4104,0.02587156370282173
joy*,0.0026181025650061783,*,0.1114,0.0826,0.1114 ± 0.2033,0.0826 ± 0.1674,0.025088032707571983
E_ratio*,0.004666512630003792,*,0.0022,0.0042,0.0022 ± 0.011,0.0042 ± 0.0165,0.025064853951334953
word_count*,0.0003794690878433875,*,27.1662,25.0026,27.1662 ± 12.0446,25.0026 ± 11.6014,0.024910619482398033
function_word_ratio,0.051725905298247936,,0.3042,0.2895,0.3042 ± 0.1531,0.2895 ± 0.14,0.024906396865844727
fear,0.6181922032502805,,0.371,0.3806,0.371 ± 0.3646,0.3806 ± 0.3817,0.02456892840564251
sadness,0.5737014697456467,,0.0898,0.0949,0.0898 ± 0.1795,0.0949 ± 0.175,0.024204779416322708
hedge_D_count,0.6561413210244351,,0.0501,0.0449,0.0501 ± 0.2521,0.0449 ± 0.2071,0.024011746048927307
stopword_ratio*,0.008417563203934747,*,0.2502,0.2327,0.2502 ± 0.1354,0.2327 ± 0.1224,0.02389141358435154
type_token_ratio*,0.0012041787102372663,*,0.8879,0.9019,0.8879 ± 0.0859,0.9019 ± 0.0821,0.023869657889008522
punctuation_usage,0.7108970076575657,,0.0843,0.0832,0.0843 ± 0.0581,0.0832 ± 0.0587,0.02273384854197502
anger,0.6162720340663259,,0.1468,0.1411,0.1468 ± 0.2229,0.1411 ± 0.2163,0.022667400538921356
hedge_C_count*,1.60615881683292e-05,*,21.0752,18.9274,21.0752 ± 10.4799,18.9274 ± 8.7676,0.02191876247525215
adv_ratio,0.9729564668063129,,0.028,0.0281,0.028 ± 0.0382,0.0281 ± 0.0397,0.021551553159952164
hapax_legomena*,0.0015938289995059347,*,0.8075,0.8291,0.8075 ± 0.1351,0.8291 ± 0.132,0.018815670162439346
C_ratio,0.08161231581619523,,0.9923,0.9902,0.9923 ± 0.0217,0.9902 ± 0.0248,0.013089152984321117
N_ratio,0.7520368764785661,,0.0033,0.0031,0.0033 ± 0.0139,0.0031 ± 0.0144,0.010250432416796684
certainty_adverbs_count,0.07760949099365451,,0.1609,0.1253,0.1609 ± 0.4213,0.1253 ± 0.3618,0.009885367006063461
avg_dependency_depth,,,1.0,1.0,1.0 ± 0.0,1.0 ± 0.0,
doubt_verbs_count,0.8513911056942518,,0.0198,0.0185,0.0198 ± 0.1394,0.0185 ± 0.1347,
hedge_E_count*,0.023383319493568568,*,0.0475,0.0765,0.0475 ± 0.219,0.0765 ± 0.2758,
hedge_N_count,0.219313316281288,,0.1016,0.0765,0.1016 ± 0.4379,0.0765 ± 0.3516,
hedge_I_count,0.3452201818592523,,0.004,0.0092,0.004 ± 0.0628,0.0092 ± 0.1405,
D_ratio,0.7554604980078958,,0.002,0.0022,0.002 ± 0.0109,0.0022 ± 0.0107,
I_ratio,0.6046165339168139,,0.0002,0.0003,0.0002 ± 0.0032,0.0003 ± 0.0046,
