true_outcome,predicted_correctness_probability
1,0.7922014574138241
1,0.89996416947127
1,0.8678679493734108
1,0.6457119270369379
1,0.8695241704497987
1,0.7832613629888109
1,0.8357948094696013
1,0.8519823156734577
1,0.9333167212568307
1,0.8324776998761783
1,0.8707384173522528
1,0.9124039165051752
1,0.8971642551368638
1,0.8515828843776047
1,0.8049585294799507
1,0.8770997841232235
1,0.8179307189760318
1,0.9232284805076922
1,0.8756154450820146
1,0.8844186315817891
1,0.8008251193116265
1,0.8677981250055943
1,0.8525396046707763
1,0.87639628867317
1,0.79146007174704
1,0.8450676131170124
1,0.6673743319602744
1,0.9239079998107613
1,0.8644923679547345
1,0.9167757328315977
1,0.8351160293662386
1,0.9380572786670908
1,0.9257187417342123
1,0.8902003060735395
1,0.7620289545955058
1,0.8765571411433928
1,0.9682838525549027
1,0.8650280008912375
1,0.5992734950379098
1,0.9414260446204339
1,0.9067758547103304
1,0.8600780003657772
1,0.8600619635946695
1,0.8909293007319274
1,0.8766606926828868
1,0.802992490619498
1,0.924598570637681
1,0.7769549957167633
1,0.853055096002369
1,0.8670754512483599
0,0.8240862510148708
1,0.8407394468871101
1,0.8533240874806931
1,0.8468123764065981
1,0.8809002693316653
1,0.871893021400618
1,0.9202028880137124
1,0.9145110713819831
1,0.9114279833885098
1,0.8761085071228372
1,0.880157083397524
1,0.8726339346151526
1,0.8780111286042873
1,0.8786201496065228
1,0.9168866929504568
1,0.8712395367620221
1,0.9227974277587147
0,0.888083081670062
1,0.8413107189064399
1,0.9240921408102902
1,0.79019949937997
1,0.8291716744398463
1,0.8773749358844387
1,0.7877251152532766
0,0.7978162783587948
1,0.8670974871909193
1,0.9630593286561208
1,0.8950983164167169
1,0.906554584252759
1,0.9119793169871107
1,0.7835723601862028
1,0.9130946016458582
1,0.8326415855204247
1,0.888564438436085
1,0.821345717068141
1,0.8141104171693202
1,0.813597240026559
1,0.9008304458875495
1,0.9012924480273344
1,0.7808833897238203
1,0.8321210177821962
1,0.8588286922877999
1,0.6101640175287795
1,0.8767339552236508
