feature,shap_importance,iteration,stance,model
type_token_ratio,0.4031924199713747,6,NONE,Logistic Regression
avg_word_length,0.3478693355711226,6,NONE,Logistic Regression
hapax_legomena,0.3377663158810161,6,NONE,Logistic Regression
verb_ratio,0.3351409644299978,6,NONE,Logistic Regression
word_count,0.20923464463454602,6,NONE,Logistic Regression
std_word_length,0.20706405941046668,6,NONE,Logistic Regression
noun_ratio,0.18726162216213482,6,NONE,Logistic Regression
hedge_C_count,0.18509417464154843,6,NONE,Logistic Regression
stopword_ratio,0.1723118701658647,6,NONE,Logistic Regression
C_ratio,0.15749166480170382,6,NONE,Logistic Regression
certainty_adjectives_count,0.14972112860108636,6,NONE,Logistic Regression
adj_ratio,0.1476560616477574,6,NONE,Logistic Regression
hedge_E_count,0.13190385032551058,6,NONE,Logistic Regression
N_ratio,0.10807544364042905,6,NONE,Logistic Regression
punctuation_density,0.09475813772005034,6,NONE,Logistic Regression
joy,0.09169785874160287,6,NONE,Logistic Regression
function_word_ratio,0.07840857696515374,6,NONE,Logistic Regression
adv_ratio,0.07303926593759508,6,NONE,Logistic Regression
sentence_count,0.06877955008408393,6,NONE,Logistic Regression
surprise,0.06321408781898598,6,NONE,Logistic Regression
certainty_adverbs_count,0.060315462018925285,6,NONE,Logistic Regression
I_ratio,0.05805517227719076,6,NONE,Logistic Regression
fear,0.055114431006121,6,NONE,Logistic Regression
hedge_N_count,0.051440423554750495,6,NONE,Logistic Regression
doubt_verbs_count,0.04820614582816221,6,NONE,Logistic Regression
doubt_adjectives_count,0.04705646674987669,6,NONE,Logistic Regression
D_ratio,0.039426716886920884,6,NONE,Logistic Regression
hedge_I_count,0.03891312128808722,6,NONE,Logistic Regression
doubt_adverbs_count,0.036800440005609565,6,NONE,Logistic Regression
anger,0.03582419529200228,6,NONE,Logistic Regression
sadness,0.033646159486364347,6,NONE,Logistic Regression
sentiment_polarity,0.03318906177568116,6,NONE,Logistic Regression
subordinate_clause_ratio,0.03297083782365419,6,NONE,Logistic Regression
pronoun_ratio,0.02953546601574429,6,NONE,Logistic Regression
E_ratio,0.023683282660915628,6,NONE,Logistic Regression
sentence_length_variation,0.02286871771500057,6,NONE,Logistic Regression
hedges_score,0.020429962947702326,6,NONE,Logistic Regression
certainty_verbs_count,0.013332961323746043,6,NONE,Logistic Regression
sentiment_subjectivity,0.009110086951156282,6,NONE,Logistic Regression
hedge_D_count,0.0050459286206918285,6,NONE,Logistic Regression
readability_score,0.003931591788554367,6,NONE,Logistic Regression
disgust,0.0035977926098013768,6,NONE,Logistic Regression
punctuation_usage,0.002573625122896528,6,NONE,Logistic Regression
avg_dependency_depth,0.0,6,NONE,Logistic Regression
