target,text,stance
Bernie Sanders,"This poll is not reflecting anything: ""age was lightly weighted, thus reflecting the gender and age breakdowns of Iowa Democratic caucusgoers in previous election years."" #BernieSanders will turn out a huge number of young &amp; working class voters. So keep pushing Berners!",0
Bernie Sanders,"Yes! We will not back down when the mainstream media attack, smear, mock, denigrate us & our movement! The American people deserve better from our media & our journalists! Period! #BernieSanders",0
Bernie Sanders,MAGA Left Folks very hostile people have been in my mentions all day... They love the fight... #BernieSanders,0
Bernie Sanders,So angry that money buys elections. You wanna know why #BernieSanders seem angry? Its cause were fed up with all of the corruption,1
Bernie Sanders,"He will fight, and he will inspire us to join him, and together we can transform our country. #JusticeForAll #RealLeader #Bernie",0
Bernie Sanders,RT DrDooleyMD: Bernie Bros ? ( ) ( ( ( _(___(___)___(___(__ __ | Stop Erasing WoC| | | who support his | | | policies that directly | | | benefit PoC b/c |_| \ thats racist / \ #NotMeUs /,1
Bernie Sanders,Thank GOD! For a minute I was worried she would endorse #BernieSanders #Bernie,0
Bernie Sanders,"Excellent thread that literally summed up all my issues with Warren. I think she's extremely weak, especially in areas the American people would need her support most. Plus she hasn't come out against all the wars like Sanders has. For me, it's #BernieOrGreen.",0
Bernie Sanders,"Under Bernie,the truck driver who lost his job to automation would be offered free college/vocational training to do any job they choose, help to start a business, etc. His long record & current policies prove that. There'd be no #ForcedLabor/lack of freedom.",1
Bernie Sanders,Due to all of this confusion caused by Coronavirus I was able to vote for Bernie nearly 50 times before getting tired and deciding to take a quick lunch break. I plan on going back and voting many more times before my polling place closes. I suggest you all try it!,0
Bernie Sanders,"The #Bernie are already threatening no compromise, and already are trying to have temper tantrums over Bernie. The rest of us are going to have to stand together and pull this out for whoever gets the nomination. #VoteBlueNoMatterWho",1
Bernie Sanders,I feel like some of the #Bernie are so far out in the left they actually wrap around and touch hands with extreme MAGAs.,1
Bernie Sanders,There is no way @SenSanders wd unify Democrats after what he did to @HillaryClinton when he putzed around too long in the primaries/convention in 2016 &amp; encouraged the #Bernie w/their attacks long after losing. Sad to say I voted for him in the VA primary in 2016. I was wrong,1
Bernie Sanders,"Sanders has great ideas but Americans just don't want nor can they afford to pay higher taxes. Especially now. Change takes being collaborative, not being combative",0
Bernie Sanders,"When you cant beat him, just make up bull , and hope it sticks. #Bernie",0
Bernie Sanders,"You would think Bernie Bros didnt pay attention in history class, specifically when they were learning about the French Revolution.",1
Bernie Sanders,"Seth Rich This #Bernie is easily in my top-ten favorite #Americans of all time. Compare #SethRich w #Bernie. One got killed defending liberty, the other got a lake house to look the other way. #HisNameWasSethRich #JulianAssange #WikiLeaks #Podesta #DWS #Brazile #MS13 #DNC",0
Bernie Sanders,"You need a mirror. You think you have vetted your sources of information more intensely than others have. If any of your information is coming from cable news, you are being lied to and led by the nose. #BernieSanders",0
Bernie Sanders,Calling it a movement is giving it more credit that it deserves. It is more akin to a cult. No other way to describe it. Let's stop pussyfooting around this. #PrimaryWarren #BernieSanders #BernieBruh #BernieBruhs,0
Bernie Sanders,#MrPotatoHead and #MrsPotatoHead endores @BernieSanders for #POTUS as they doesn't expect the President to do any less than they do.,0
